fw_taxon_id	canonical_name	rank	gbif_taxon_id	inat_taxon_id	worms_aphia_id	wikidata_qid	merged_into	created_on
42537	Trachyglanis minutus	species	2340850	114280				2026-09-13
42538	Trachyglanis sanghensis	species	2340846	114281				2026-09-13
42539	Trachypoma	genus	2343344	92590				2026-09-13
42540	Trachypoma macracanthus	species	5210083	343884				2026-09-13
42541	Trachyrhamphus	genus	2333025	92591				2026-09-13
42542	Trachyrhamphus bicoarctatus	species	2333029	272548				2026-09-13
42543	Trachyrhamphus longirostris	species	2333026	369202				2026-09-13
42544	Trachyrhamphus serratus	species	2333027	621489				2026-09-13
42545	Trachyrincidae	family	11207679	1303600				2026-09-13
42546	Trachyrincus	genus	2415963	92592				2026-09-13
42547	Trachyrincus aphyodes	species	2415972	617177				2026-09-13
42548	Trachyrincus helolepis	species	2415964	194847				2026-09-13
42549	Trachyrincus longirostris	species	2415966	530329				2026-09-13
42550	Trachyrincus murrayi	species	2415968	458047				2026-09-13
42551	Trachyrincus scabrus	species	2415973	120675				2026-09-13
42552	Trachyrincus villegai	species	2415970	617178				2026-09-13
42553	Trachyscorpia	genus	2335309	92593				2026-09-13
42554	Trachyscorpia carnomagula	species	2335317	510860				2026-09-13
42555	Trachyscorpia cristulata	species	4286391	411208				2026-09-13
42556	Trachyscorpia eschmeyeri	species	2335312	411162				2026-09-13
42557	Trachyscorpia longipedicula	species	2335311	620547				2026-09-13
42558	Trachyscorpia osheri	species	2335310	194911				2026-09-13
42559	Trachyscorpia verai	species	2335316	620548				2026-09-13
42560	Trachystoma	genus	3050663	529331				2026-09-13
42561	Trachystoma petardi	species	5212588	530403				2026-09-13
42562	Tragulichthys	genus	2406475	92595				2026-09-13
42563	Tragulichthys jaculiferus	species	2406476	196859				2026-09-13
42564	Tramitichromis	genus	2372105	92596				2026-09-13
42565	Tramitichromis brevis	species	2372114	114317				2026-09-13
42566	Tramitichromis intermedius	species	2372117	114318				2026-09-13
42567	Tramitichromis lituris	species	2372109	114319				2026-09-13
42568	Tramitichromis trilineatus	species	2372108	114320				2026-09-13
42569	Tramitichromis variabilis	species	2372112	114321				2026-09-13
42570	Transancistrus	genus	8763077	616936				2026-09-13
42571	Transancistrus aequinoctialis	species	9282441	616937				2026-09-13
42572	Transancistrus santarosensis	species	9398322	616938				2026-09-13
42573	Travancoria	genus	2358115	92598				2026-09-13
42574	Travancoria elongata	species	2358117	114326				2026-09-13
42575	Travancoria jonesi	species	2358116	114327				2026-09-13
42576	Trematocara	genus	2371062	92601				2026-09-13
42577	Trematocara caparti	species	2371063	114334				2026-09-13
42578	Trematocara kufferathi	species	2371067	114335				2026-09-13
42579	Trematocara macrostoma	species	2371068	114336				2026-09-13
42580	Trematocara marginatum	species	2371073	114337				2026-09-13
42581	Trematocara nigrifrons	species	2371066	114338				2026-09-13
42582	Trematocara stigmaticum	species	2371065	114339				2026-09-13
42583	Trematocara unimaculatum	species	2371071	114340				2026-09-13
42584	Trematocara variabile	species	2371070	114341				2026-09-13
42585	Trematocara zebra	species	2371064	114342				2026-09-13
42586	Trematochromis	genus	2370396	611693				2026-09-13
42587	Trematochromis benthicola	species	9335426	611694				2026-09-13
42588	Trematocranus	genus	2370437	92602				2026-09-13
42589	Trematocranus labifer	species	2370438	114343				2026-09-13
42590	Trematocranus microstoma	species	2370441	114344				2026-09-13
42591	Trematocranus pachychilus	species	9694134	1015274				2026-09-13
42592	Trematocranus placodon	species	2370444	114345				2026-09-13
42593	Trematomus	genus	2385963	92603				2026-09-13
42594	Trematomus amphitreta	species		1314956				2026-09-13
42595	Trematomus newnesi	species	2385982	618332				2026-09-13
42596	Tremeuchiloglanis	genus		1439616				2026-09-13
42597	Tremeuchiloglanis abbreviata	species		1439749				2026-09-13
42598	Tremeuchiloglanis anteanalis	species		1654885				2026-09-13
42599	Tremeuchiloglanis arcuata	species		1439742				2026-09-13
42600	Tremeuchiloglanis chui	species		1654888				2026-09-13
42601	Tremeuchiloglanis gracilicaudata	species		1654887				2026-09-13
42602	Tremeuchiloglanis hupingshanensis	species		1654889				2026-09-13
42603	Tremeuchiloglanis longicauda	species		1439757				2026-09-13
42604	Tremeuchiloglanis macrotrema	species		1439774				2026-09-13
42605	Tremeuchiloglanis myzostoma	species		1654886				2026-09-13
42606	Tremeuchiloglanis nebulifera	species		1654892				2026-09-13
42607	Tremeuchiloglanis posteranalis	species		1439741				2026-09-13
42608	Tremeuchiloglanis prolixdorsalis	species		1654890				2026-09-13
42609	Tremeuchiloglanis rhabdura	species		1439751				2026-09-13
42610	Tremeuchiloglanis robusta	species		1654893				2026-09-13
42611	Tremeuchiloglanis salicesbarba	species		1439743				2026-09-13
42612	Tremeuchiloglanis sichuanensis	species		1654891				2026-09-13
42613	Tremeuchiloglanis sinensis	species		1439804				2026-09-13
42614	Triacanthidae	family	5895	86110				2026-09-13
42615	Triacanthodes	genus	2408071	92605				2026-09-13
42616	Triacanthodes anomalus	species	2408077	621630				2026-09-13
42617	Triacanthodes ethiops	species	2408073	531064				2026-09-13
42618	Triacanthodes indicus	species	2408079	621631				2026-09-13
42619	Triacanthodes intermedius	species	2408072	621632				2026-09-13
42620	Triacanthodidae	family	2218	86111				2026-09-13
42621	Triacanthus	genus	9557202	92606				2026-09-13
42622	Triacanthus biaculeatus	species	5213397	196847				2026-09-13
42623	Triacanthus nieuhofii	species	5213403	196849				2026-09-13
42624	Triaenodon	genus	2418205	52322				2026-09-13
42625	Triaenodon obesus	species	2418054	52314				2026-09-13
42626	Triaenopogon	genus		1556599				2026-09-13
42627	Triaenopogon barbatus	species		1556600				2026-09-13
42628	Triaenopogon radiatus	species		1556601				2026-09-13
42629	Triakidae	family	2206	49965				2026-09-13
42630	Triakis	genus	2418368	52298				2026-09-13
42631	Triakis acutipinna	species	2418373	114352				2026-09-13
42632	Triakis maculata	species	2418382	114353				2026-09-13
42633	Triakis megalopterus	species	2418377	114354				2026-09-13
42634	Triakis scyllium	species	2418374	114355				2026-09-13
42635	Triakis semifasciata	species	2418369	52297				2026-09-13
42636	Trianectes	genus	2393101	92608				2026-09-13
42637	Trianectes bucephalus	species	2393102	446584				2026-09-13
42638	Triathalassothia	genus	2350927	92609				2026-09-13
42639	Triathalassothia argentina	species	2350929	609268				2026-09-13
42640	Triathalassothia lambaloti	species	2350928	609269				2026-09-13
42641	Trichiuridae	family	8600	51418				2026-09-13
42642	Trichiurus	genus	2389398	51419				2026-09-13
42643	Trichiurus auriga	species	2389404	531072				2026-09-13
42644	Trichiurus australis	species	2389403	531073				2026-09-13
42645	Trichiurus brevis	species	2389405	621647				2026-09-13
42646	Trichiurus gangeticus	species	2389399	621648				2026-09-13
42647	Trichiurus japonicus	species		1316683				2026-09-13
42648	Trichiurus lepturus	species	2389407	51404				2026-09-13
42649	Trichiurus margarites	species	2389402	621649				2026-09-13
42650	Trichiurus nanhaiensis	species	2389419	621650				2026-09-13
42651	Trichiurus nickolensis	species	2389421	531074				2026-09-13
42652	Trichiurus nitens	species		1316682				2026-09-13
42653	Trichiurus russelli	species	2389420	621651				2026-09-13
42654	Trichocottus	genus	2333913	92612				2026-09-13
42655	Trichocottus brashnikovi	species	2333914	612144				2026-09-13
42656	Trichodon	genus	2675886	92614				2026-09-13
42657	Trichodon trichodon	species	5210437	169919				2026-09-13
42658	Trichodontidae	family	5075	86112				2026-09-13
42659	Trichogaster	genus	2394062	84691				2026-09-13
42660	Trichogaster bejeus	species		1439786				2026-09-13
42661	Trichogaster chuna	species	5211191	114371				2026-09-13
42662	Trichogaster fasciata	species	5788257	114372				2026-09-13
42663	Trichogaster labiosa	species	5211187	114373				2026-09-13
42664	Trichogenes	genus	2342966	92616				2026-09-13
42665	Trichogenes beagle	species	11140512	1313615				2026-09-13
42666	Trichogenes claviger	species	5961314	621741				2026-09-13
42667	Trichogenes longipinnis	species	2342967	621742				2026-09-13
42668	Trichomycteridae	family	9230	86113				2026-09-13
42669	Trichomycterus	genus	2339002	92617				2026-09-13
42670	Trichomycterus adautoleitei	species		1474814				2026-09-13
42671	Trichomycterus aguarague	species	2343040	621743				2026-09-13
42672	Trichomycterus albinotatus	species	2342974	621744				2026-09-13
42673	Trichomycterus alternatus	species	2343016	461980				2026-09-13
42674	Trichomycterus alterus	species	2343116	621745				2026-09-13
42675	Trichomycterus altipombensis	species		1439639				2026-09-13
42676	Trichomycterus anaisae	species	11154576	1313287				2026-09-13
42677	Trichomycterus antiquus	species		1561251				2026-09-13
42678	Trichomycterus araxa	species	11456907	1416202				2026-09-13
42679	Trichomycterus ardilai	species		1545344				2026-09-13
42680	Trichomycterus areolatus	species	2342975	114375				2026-09-13
42681	Trichomycterus argos	species	8245235	621747				2026-09-13
42682	Trichomycterus arhuaco	species	9547612	624087				2026-09-13
42683	Trichomycterus arleoi	species	2343027	621748				2026-09-13
42684	Trichomycterus astromycterus	species	11137057	1313848				2026-09-13
42685	Trichomycterus atochae	species	6168014	621749				2026-09-13
42686	Trichomycterus auroguttatus	species	2343203	1439760				2026-09-13
42687	Trichomycterus bahianus	species	2342996	621751				2026-09-13
42688	Trichomycterus ballesterosi	species	6168005	621753				2026-09-13
42689	Trichomycterus banneaui	species	2343032	621754				2026-09-13
42690	Trichomycterus barbouri	species	2343004	621755				2026-09-13
42691	Trichomycterus barrocus	species		1416181				2026-09-13
42692	Trichomycterus belensis	species	2343176	621756				2026-09-13
42693	Trichomycterus berthalutzae	species		1596771				2026-09-13
42694	Trichomycterus bogotensis	species	2343210	621757				2026-09-13
42695	Trichomycterus bomboizanus	species	2343204	621758				2026-09-13
42696	Trichomycterus borellii	species	2343159	621759				2026-09-13
42697	Trichomycterus boylei	species	2343137	621760				2026-09-13
42698	Trichomycterus brasiliensis	species	2343113	621762				2026-09-13
42699	Trichomycterus brigadeirensis	species		1545415				2026-09-13
42700	Trichomycterus brucutu	species		1416180				2026-09-13
42701	Trichomycterus brunoi	species	5961315	621763				2026-09-13
42702	Trichomycterus cachiraensis	species	5961322	621764				2026-09-13
42703	Trichomycterus caipora	species	2343219	621765				2026-09-13
42704	Trichomycterus calai	species	10746005	1313839				2026-09-13
42705	Trichomycterus caliensis	species	2343180	621766				2026-09-13
42706	Trichomycterus candidus	species	2343060	621767				2026-09-13
42707	Trichomycterus caparaoensis	species		1545412				2026-09-13
42708	Trichomycterus caratinguensis	species		1545414				2026-09-13
42709	Trichomycterus caribensis	species		1596782				2026-09-13
42710	Trichomycterus casitaensis	species	9576274	1314388				2026-09-13
42711	Trichomycterus castelensis	species		1545416				2026-09-13
42712	Trichomycterus catamarcensis	species	2343104	621769				2026-09-13
42713	Trichomycterus caudofasciatus	species	2343185	621770				2026-09-13
42714	Trichomycterus celsae	species	2343191	621771				2026-09-13
42715	Trichomycterus cerritoensis	species	10318425	1314070				2026-09-13
42716	Trichomycterus chaberti	species	2343218	114376				2026-09-13
42717	Trichomycterus chapmani	species	2343041	621772				2026-09-13
42718	Trichomycterus chiltoni	species	2343208	114377				2026-09-13
42719	Trichomycterus choroloensis	species		1596857				2026-09-13
42720	Trichomycterus chungaraensis	species	2343192	114378				2026-09-13
42721	Trichomycterus claudiae	species	5961323	621773				2026-09-13
42722	Trichomycterus coelhorum	species		1474813				2026-09-13
42723	Trichomycterus conradi	species	2343156	621775				2026-09-13
42724	Trichomycterus corduvensis	species	2343046	621776				2026-09-13
42725	Trichomycterus curitiensis	species		1561309				2026-09-13
42726	Trichomycterus dali	species	6168003	621778				2026-09-13
42727	Trichomycterus diamantinensis	species		1545270				2026-09-13
42728	Trichomycterus dispar	species	2343186	363800				2026-09-13
42729	Trichomycterus donascimientoi	species	10574070	1201330				2026-09-13
42730	Trichomycterus dorsostriatus	species		1316127				2026-09-13
42731	Trichomycterus duellmani	species	2343112	621783				2026-09-13
42732	Trichomycterus emanueli	species	2343055	621784				2026-09-13
42733	Trichomycterus espinhacensis	species		1545413				2026-09-13
42734	Trichomycterus fabioheppi	species		1596772				2026-09-13
42735	Trichomycterus fassli	species	2343013	621785				2026-09-13
42736	Trichomycterus ferreri	species	10260793	1314069				2026-09-13
42737	Trichomycterus florensis	species		1416298				2026-09-13
42738	Trichomycterus fuliginosus	species	5961317	621786				2026-09-13
42739	Trichomycterus funebris	species	11120095	1313286				2026-09-13
42740	Trichomycterus gabrieli	species	2343122	621787				2026-09-13
42741	Trichomycterus gairaensis	species	10109832	1314073				2026-09-13
42742	Trichomycterus galvisi	species		1596859				2026-09-13
42743	Trichomycterus gambitaensis	species		1545345				2026-09-13
42744	Trichomycterus garbei	species		1474816				2026-09-13
42745	Trichomycterus garciamarquezi	species	9339778	624088				2026-09-13
42746	Trichomycterus gasparinii	species	7945998	621788				2026-09-13
42747	Trichomycterus giarettai	species	9240658	1314512				2026-09-13
42748	Trichomycterus giganteus	species	2343152	621789				2026-09-13
42749	Trichomycterus goeldii	species	2343049	621790				2026-09-13
42750	Trichomycterus gorgona	species	2343183	621791				2026-09-13
42751	Trichomycterus guianensis	species		1315487				2026-09-13
42752	Trichomycterus heterodontus	species	2342990	621795				2026-09-13
42753	Trichomycterus hualco	species	2343026	621796				2026-09-13
42754	Trichomycterus humboldti	species	11186713	1313283				2026-09-13
42755	Trichomycterus illuvies	species		1416179				2026-09-13
42756	Trichomycterus immaculatus	species	2343068	621799				2026-09-13
42757	Trichomycterus ingaiensis	species	11204387	1313285				2026-09-13
42758	Trichomycterus ipatinga	species		1416178				2026-09-13
42759	Trichomycterus itacambirussu	species	2343067	621800				2026-09-13
42760	Trichomycterus itacarambiensis	species	2343213	621801				2026-09-13
42761	Trichomycterus itatiayae	species	2343023	621802				2026-09-13
42762	Trichomycterus jacupiranga	species	2343127	621803				2026-09-13
42763	Trichomycterus jequitinhonhae	species	2343012	621804				2026-09-13
42764	Trichomycterus kankuamo	species	9427645	624089				2026-09-13
42765	Trichomycterus knerii	species	2343194	621806				2026-09-13
42766	Trichomycterus landinga	species	2343038	621807				2026-09-13
42767	Trichomycterus largoperculatus	species	11745964	1359859				2026-09-13
42768	Trichomycterus latidens	species	2343097	621808				2026-09-13
42769	Trichomycterus latistriatus	species	2343063	621809				2026-09-13
42770	Trichomycterus laucaensis	species	2343136	114379				2026-09-13
42771	Trichomycterus lauryi	species	11130038	1313644				2026-09-13
42772	Trichomycterus lauzannii	species	11174504	1313520				2026-09-13
42773	Trichomycterus lewi	species	2343174	621810				2026-09-13
42774	Trichomycterus listruroides	species		1474812				2026-09-13
42775	Trichomycterus longibarbatus	species	2343128	1439761				2026-09-13
42776	Trichomycterus luetkeni	species	11172184	1313284				2026-09-13
42777	Trichomycterus macareguaensis	species		1596858				2026-09-13
42778	Trichomycterus macrophthalmus	species	7192997	621811				2026-09-13
42779	Trichomycterus macrotrichopterus	species	5961324	621812				2026-09-13
42780	Trichomycterus maculosus	species	5961316	621813				2026-09-13
42781	Trichomycterus maldonadoi	species	6168008	621814				2026-09-13
42782	Trichomycterus manaurensis	species	9457234	624090				2026-09-13
42783	Trichomycterus maracaiboensis	species	2343007	114381				2026-09-13
42784	Trichomycterus maracaya	species	2343099	621815				2026-09-13
42785	Trichomycterus mariamole	species	5961320	621816				2026-09-13
42786	Trichomycterus melanopygius	species	11132437	1313454				2026-09-13
42787	Trichomycterus meridae	species	2343132	621819				2026-09-13
42788	Trichomycterus migrans	species	2343147	621820				2026-09-13
42789	Trichomycterus mimonha	species	2343184	621821				2026-09-13
42790	Trichomycterus mimosensis	species	8256499	621822				2026-09-13
42791	Trichomycterus minus	species	8074653	621823				2026-09-13
42792	Trichomycterus mirissumba	species	2343039	621824				2026-09-13
